,nearest_tumour_dist,tumour_count_r150,tumour_frac_knn_20,PDCD1,LAG3,HAVCR2,CTLA4,CD47,THBS1,target,patients,treatment_clean
SMI_T14_F009_c2681,367.35718640037516,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c905,1066.0022848943615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1546,385.8346173802968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1816,614.3969885993907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Active,HGSC92,Treated
SMI_T14_F009_c2492,125.24801635155747,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2660,573.5196835331808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c1443,500.4220698570362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2071,288.1232113176583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2361,40.01694141235682,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2468,681.2500932843973,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c195,947.4219980499714,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2023,431.9233320497979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2336,512.0688368764494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1320,1140.5246527804645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c849,700.610993062484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1361,273.35251743673416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2119,267.97696830324804,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2405,2.459857719462643,14.0,0.8,1.0,1.0,1.0,0.0,2.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2050,578.3787880792308,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2736,1007.353525481496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c388,836.3308720386925,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2124,364.44833118015504,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c37,1361.8859658407525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c478,525.24170223717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c67,1152.9034165171386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c841,737.4999620338971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c91,1062.9025858116065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c608,326.6569607401624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1295,813.198697982233,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c199,862.488908969849,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2044,984.1427581911072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2111,1262.217338694093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2121,332.7435294637597,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c980,353.05860023514515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c68,1195.0613174548364,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c178,881.8887378802386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC92,Treated
SMI_T14_F009_c882,1274.2260859439345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1030,160.16657828648272,0.0,0.15,0.0,2.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c1259,299.44052314274376,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c1531,290.1560906217376,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1973,386.84440422604024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2321,418.7512398787616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c324,561.6888523016991,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c337,1037.786610532242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c494,997.9760005130382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c782,383.05567066028374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1913,502.6889492519207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c946,367.34432420414475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c132,1136.159652733717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC92,Treated
SMI_T14_F009_c1379,355.6527955309786,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c1542,294.7391157345764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c1912,459.42744318989037,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2015,578.0415576755706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2135,1230.567970044727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c799,518.0277687045358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2054,713.6129445294555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c226,1247.418566129669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2745,426.9869911660073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Active,HGSC92,Treated
SMI_T14_F009_c2091,223.21533596283217,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1649,331.3574382883233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c211,1184.8145560470632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1755,346.84237344361475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c1782,488.8128166282058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1239,764.0869086694262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c820,456.2211954429126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2125,401.6981204835292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2260,130.71426474949092,1.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c1334,793.8207883395341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1999,584.7665011780343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c203,899.3243206013055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c603,536.3339663530548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2064,292.48469194985233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1218,655.580183120265,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c2507,577.7243884414089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c215,697.8447811089513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F009_c430,522.9474256557728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c751,528.6054435884672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c821,697.2551728743217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c1356,269.8814178190117,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F009_c2633,402.72191422866473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c8261,852.3000938636577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c539,253.74268018013834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c4879,538.5723978259563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c534,289.0394766826841,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F010_c4797,214.32650629355206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Active,HGSC92,Treated
SMI_T14_F010_c517,280.0452531609847,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c6700,262.60628210307544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c453,262.4533183044177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c689,203.20437415075486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c6848,109.6439087455386,1.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC92,Treated
SMI_T14_F010_c8085,538.0482811049583,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Exhausted,HGSC92,Treated
SMI_T14_F010_c702,159.90713986561093,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c5059,609.5602960331322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC92,Treated
SMI_T14_F010_c1386,109.94880694668791,2.0,0.15,0.0,0.0,0.0,0.0,0.0,2.0,Active,HGSC92,Treated
SMI_T14_F010_c1413,969.4187449317244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c5770,51.71941608332401,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c5422,120.80480329854417,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC92,Treated
SMI_T14_F010_c6908,140.77050806543247,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC92,Treated
SMI_T14_F010_c4586,415.59231525618947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Active,HGSC92,Treated
SMI_T14_F011_c1172,302.95997964087604,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1201,984.6683881515644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1222,1631.8790789644922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c1234,153.08412193627433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1263,810.1067619301792,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1448,178.40437915028872,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1573,1457.1060494778683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c1604,681.6806591572042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c163,223.21532765471068,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1937,234.92109570875058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1956,538.5994188866156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c272,495.29176737050665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c3961,69.83551245605605,6.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c423,1007.8578920785409,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c4810,115.73227078045264,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Active,HGSC61,Treated
SMI_T14_F011_c590,768.2198266772346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c6126,375.98082623984976,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c6953,52.4730635659859,6.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c725,1080.2564065169897,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1018,905.4331127283784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1041,617.0341649576629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1088,445.45879109520337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1095,855.3624443029984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1103,424.2127954517638,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1113,853.2456566921393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c1119,283.0497314960751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1174,813.4438583387301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c1194,239.93471575618227,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1242,1677.145545480475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1413,618.014226373471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1505,88.59088386510271,1.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1527,471.92760397014285,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1572,199.8467422801783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c1651,312.6371097614616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1758,618.788654247151,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1769,369.6966338716114,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1803,289.9158928034131,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1867,581.3077472466715,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1875,371.1809688669397,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1944,1384.2525397946722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c1976,462.6364156927124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c1991,495.9625842379647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c2050,548.183593789526,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c2075,1357.94583954037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c2097,490.65870711116503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c2145,604.1880983774838,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c218,1293.5075242896733,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c2187,586.2885798819551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c2256,1279.4855985219217,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c2383,1065.8291127643306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c2480,620.8861287708079,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Active,HGSC61,Treated
SMI_T14_F011_c2516,589.5544719531861,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c2636,385.66473557871547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c2648,620.615384618364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c2703,727.3141528693086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c2740,164.11036682671798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c2765,430.9951657547913,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c285,1157.9665926528276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c2853,1130.8804534520877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c2954,952.2524662084105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c3036,1036.4845203446118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c3126,580.9482408097992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c3128,641.8924403667646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c3358,665.9162278395087,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c351,619.1320043617513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c369,40.077207050891055,4.0,0.45,4.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c376,199.46618511980904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,Active,HGSC61,Treated
SMI_T14_F011_c3764,445.2389176610687,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c3830,400.55927751083226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c3876,182.0491332030995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c4270,393.10192634989727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c4286,333.77418863656925,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c443,254.34192442654827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c4479,238.60414288104883,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c4522,285.5002579683596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c4558,106.89440116301685,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c4567,259.10011115397066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,Active,HGSC61,Treated
SMI_T14_F011_c4580,250.70087135867703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c460,524.725782576004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c4667,424.25856105092333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c4849,118.32453422684581,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c4915,287.5895596592478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Active,HGSC61,Treated
SMI_T14_F011_c4933,334.78647457894715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c4957,103.26362089332326,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c5015,92.57020254920022,3.0,0.1,0.0,0.0,0.0,1.0,1.0,2.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c5125,296.2126729226824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Active,HGSC61,Treated
SMI_T14_F011_c5131,365.6416449202689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c5135,215.65436281234835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c5173,100.4374193216848,2.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c525,476.9853904093921,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c5258,283.0921561965294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c5333,128.38965442744984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Active,HGSC61,Treated
SMI_T14_F011_c5372,334.3228260229929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c540,419.91541913223404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c5564,233.26983436569753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c568,286.5314915066057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c5719,96.39432555913233,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c6150,236.51223837256285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c625,585.6062078427789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c6303,318.3702251530441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Active,HGSC61,Treated
SMI_T14_F011_c6315,595.9658869171037,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c6410,33.786094772849964,7.0,0.4,0.0,1.0,1.0,0.0,2.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c6631,59.227885324397626,5.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c7080,97.46440016744565,4.0,0.2,1.0,0.0,2.0,2.0,0.0,1.0,Exhausted,HGSC61,Treated
SMI_T14_F011_c71,284.81153856541664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Active,HGSC61,Treated
SMI_T14_F011_c765,367.0909293349538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Active,HGSC61,Treated
